,Unnamed: 0,Gene,variance,SD
3096,3096,CHSY3,0.038720749,0.196775886
3097,3097,CHTF18,0.037349444,0.193260044
3103,3103,CIAO1,0.034986915,0.187047895
3109,3109,CIB4,0.033015661,0.181702123
3112,3112,CIDEB,0.036600645,0.191312952
3116,3116,CILP2,0.033651319,0.183442959
3119,3119,CIR1,0.037762023,0.194324529
3123,3123,CISD2,0.036451491,0.190922734
3144,3144,CKS1B,0.037403376,0.193399525
3157,3157,CLCN2,0.036545451,0.191168646
3161,3161,CLCN6,0.039598481,0.198993671
3167,3167,CLDN10-AS1,0.032978028,0.181598536
3170,3170,CLDN14,0.033723986,0.183640915
3204,3204,CLEC2A,0.033157615,0.182092326
3228,3228,CLIC4,0.03347446,0.18296027
3229,3229,CLIC5,0.032892097,0.181361785
3233,3233,CLIP1-AS1,0.035220266,0.187670632
3261,3261,CLRN1-AS1,0.038387738,0.195927891
3276,3276,CLUHP3,0.03997211,0.199930262
3284,3284,CMAHP,0.035168487,0.18753263
3295,3295,CMTM1,0.03528174,0.187834342
3307,3307,CNBD2,0.034839934,0.186654585
3317,3317,CNGB1,0.037595487,0.193895558
3325,3325,CNKSR3,0.034022677,0.18445237
3327,3327,CNN2,0.034872551,0.186741936
3329,3329,CNNM1,0.034458256,0.185629351
3330,3330,CNNM2,0.039067349,0.197654619
3332,3332,CNNM4,0.039195871,0.197979471
3334,3334,CNOT10,0.038141403,0.195298242
3336,3336,CNOT2,0.035706766,0.188962341
3343,3343,CNP,0.03488202,0.186767289
3350,3350,CNR2,0.039932601,0.199831432
3351,3351,CNRIP1,0.039998412,0.199996029
3352,3352,CNST,0.036975653,0.192290542
3354,3354,CNTF,0.039697828,0.199243137
3378,3378,COA6,0.032765371,0.181012074
3386,3386,COG3,0.033758461,0.183734758
3389,3389,COG6,0.036132363,0.190085147
3392,3392,COIL,0.03295542,0.181536276
3393,3393,COL10A1,0.035470793,0.188336912
3407,3407,COL1A2,0.035696252,0.188934517
3432,3432,COL6A4P1,0.0383415,0.195809857
3442,3442,COLCA1,0.038437975,0.196056051
3452,3452,COMMD2,0.039274561,0.198178103
3458,3458,COMMD7,0.033961578,0.184286674
3472,3472,COPS3,0.036555805,0.191195725
3474,3474,COPS5,0.035239903,0.187722942
3484,3484,COQ3,0.032571786,0.180476552
3488,3488,COQ7,0.033420627,0.182813093
3491,3491,CORO1A,0.035053262,0.187225164
3505,3505,COX15,0.034016577,0.184435834
3506,3506,COX16,0.033242483,0.182325212
3513,3513,COX5A,0.035544891,0.188533527
3521,3521,COX7A2,0.039771567,0.199428101
3522,3522,COX7A2L,0.035447738,0.188275696
3524,3524,COX7B2,0.032876696,0.181319322
3525,3525,COX7C,0.032918671,0.181435032
3543,3543,CPEB3,0.034490457,0.185716066
3545,3545,CPED1,0.037265902,0.193043784
3548,3548,CPLX3,0.03475369,0.186423415
3567,3567,CPS1-IT1,0.036091959,0.189978838
3568,3568,CPSF1,0.039082125,0.197691996
3578,3578,CPT2,0.033589043,0.183273137
3583,3583,CPZ,0.032746259,0.180959274
3585,3585,CR1L,0.036039611,0.189841016
3590,3590,CRAT,0.037014324,0.192391071
3592,3592,CRB2,0.033777359,0.183786178
3598,3598,CREB3,0.034661661,0.186176424
3599,3599,CREB3L1,0.032649217,0.180690943
3608,3608,CREG1,0.039325102,0.198305578
3610,3610,CRELD1,0.03721893,0.192922082
3632,3632,CRLS1,0.039526141,0.198811824
3637,3637,CROCC,0.034826924,0.18661973
3639,3639,CROCCP3,0.03487254,0.186741906
3655,3655,CRYBA2,0.034712169,0.186312022
3663,3663,CRYGB,0.038397506,0.195952815
3668,3668,CRYL1,0.037805751,0.194437009
3684,3684,CSF2RA,0.038021833,0.194991879
3696,3696,CSMD2-AS1,0.032979577,0.181602799
3702,3702,CSN3,0.037435527,0.193482627
3709,3709,CSNK1G2,0.039989302,0.199973254
3711,3711,CSNK1G3,0.033910055,0.18414683
3744,3744,CSTL1,0.032458422,0.18016221
3747,3747,CT45A3,0.038232324,0.195530878
3748,3748,CT45A5,0.032891244,0.181359432
3749,3749,CT45A6,0.037699338,0.194163174
3751,3751,CT47A10,0.039129534,0.197811866
3755,3755,CT47A3,0.037902278,0.194685074
3760,3760,CT47A8,0.036061167,0.189897779
3783,3783,CTC-338M12.4,0.039035516,0.197574077
3786,3786,CTCFL,0.035123089,0.187411549
3791,3791,CTDP1,0.03704099,0.192460359
3793,3793,CTDSP2,0.036339864,0.190630175
3796,3796,CTF1,0.033138646,0.182040231
3799,3799,CTIF,0.036903898,0.192103872
3809,3809,CTNND2,0.033762896,0.183746826
3811,3811,CTPS1,0.034692227,0.186258495
3813,3813,CTR9,0.032823011,0.18117122
3816,3816,CTRC,0.034857607,0.18670192
3819,3819,CTSB,0.036061513,0.189898691
3832,3832,CTSS,0.035454269,0.188293041
3834,3834,CTSW,0.03367077,0.183495966
3837,3837,CTTNBP2,0.034868846,0.186732015
3852,3852,CUL5,0.033005404,0.181673895
3868,3868,CX3CR1,0.033640856,0.183414438
3871,3871,CXADRP3,0.037113403,0.192648392
3877,3877,CXCL14,0.039046804,0.197602642
3878,3878,CXCL16,0.032554082,0.180427498
3890,3890,CXCR4,0.039852268,0.19963033
3895,3895,CXXC4,0.036599982,0.191311218
3899,3899,CXorf49B,0.039972127,0.199930305
3920,3920,CYBRD1,0.038781388,0.196929906
3922,3922,CYCS,0.034328582,0.185279739
3946,3946,CYP26B1,0.038804335,0.19698816
3949,3949,CYP27B1,0.032609852,0.180581981
3957,3957,CYP2C19,0.032761892,0.181002463
3959,3959,CYP2C9,0.033983107,0.184345076
3963,3963,CYP2G1P,0.037540015,0.193752457
3970,3970,CYP3A4,0.03722755,0.192944423
3979,3979,CYP4F12,0.034547817,0.18587043
3983,3983,CYP4F3,0.034250385,0.185068596
3987,3987,CYP4F8,0.03916816,0.197909473
3995,3995,CYP8B1,0.038856651,0.197120903
