,Unnamed: 0,Gene,variance,SD
721,721,ANKRD30BL,0.029904272,0.172928518
722,722,ANKRD30BP2,0.039162442,0.197895028
724,724,ANKRD31,0.047552351,0.218065016
725,725,ANKRD33,0.036113781,0.190036263
733,733,ANKRD36BP1,0.047489242,0.217920266
734,734,ANKRD36BP2,0.035710537,0.188972317
736,736,ANKRD39,0.040693186,0.201725522
737,737,ANKRD40,0.030792382,0.175477583
739,739,ANKRD44,0.028445103,0.16865676
740,740,ANKRD44-IT1,0.042287166,0.205638436
741,741,ANKRD45,0.035672316,0.188871163
745,745,ANKRD52,0.046176749,0.21488776
747,747,ANKRD54,0.029929224,0.173000646
750,750,ANKRD61,0.039070037,0.197661419
751,751,ANKRD62,0.041708084,0.20422557
756,756,ANKRD7,0.030928652,0.175865436
761,761,ANKS4B,0.037680351,0.194114272
763,763,ANKUB1,0.041949281,0.204815235
764,764,ANKZF1,0.045617359,0.213582206
765,765,ANLN,0.045198972,0.212600499
767,767,ANO10,0.045820574,0.214057408
768,768,ANO2,0.036706164,0.191588529
770,770,ANO4,0.036569711,0.191232086
772,772,ANO6,0.042157372,0.205322605
773,773,ANO7,0.041774439,0.204387961
774,774,ANO8,0.026008949,0.161272901
775,775,ANO9,0.042164021,0.205338795
776,776,ANP32A,0.033148945,0.182068518
777,777,ANP32A-IT1,0.02803092,0.16742437
782,782,ANP32E,0.036232954,0.190349558
784,784,ANTXR1,0.044831739,0.211735068
785,785,ANTXR2,0.045076899,0.212313211
786,786,ANTXRL,0.029091306,0.170561737
791,791,ANXA13,0.042617237,0.206439427
792,792,ANXA2,0.03599982,0.189736185
793,793,ANXA2P1,0.029483849,0.171708615
797,797,ANXA3,0.028151634,0.167784487
801,801,ANXA7,0.037959432,0.194831805
806,806,AOAH-IT1,0.0401698,0.20042405
807,807,AOC1,0.029302978,0.171181126
809,809,AOC3,0.028817823,0.169758132
810,810,AOC4P,0.034898548,0.186811531
811,811,AOX1,0.037501184,0.193652224
812,812,AP1AR,0.037043757,0.192467548
814,814,AP1B1P1,0.030115533,0.173538275
817,817,AP1M1,0.036987958,0.192322537
824,824,AP2B1,0.028456056,0.168689229
825,825,AP2M1,0.025964989,0.161136555
826,826,AP2S1,0.045092255,0.212349371
835,835,AP4B1-AS1,0.03485353,0.186691001
836,836,AP4E1,0.044206976,0.210254549
837,837,AP4M1,0.042523507,0.206212286
840,840,AP5M1,0.030518468,0.174695357
849,849,APBB2,0.033243939,0.182329205
851,851,APC,0.032820845,0.181165242
853,853,APCDD1,0.042289269,0.205643548
854,854,APCDD1L,0.037367127,0.193305787
856,856,APEH,0.029106964,0.170607632
858,858,APEX1,0.027010751,0.164349477
859,859,APEX2,0.036617681,0.191357468
863,863,APIP,0.042175972,0.205367894
864,864,APLF,0.039938076,0.199845129
866,866,APLNR,0.047774028,0.218572707
867,867,APLP1,0.028984653,0.170248797
868,868,APLP2,0.041903844,0.204704284
872,872,APOA4,0.031401833,0.177205624
874,874,APOB,0.041972529,0.204871983
877,877,APOBEC3A,0.031600439,0.177765122
882,882,APOBEC3D,0.042328738,0.205739491
884,884,APOBEC3G,0.028752104,0.169564453
886,886,APOBEC4,0.029030223,0.170382578
887,887,APOBR,0.040513603,0.201279912
889,889,APOC1P1,0.027459718,0.16570974
891,891,APOC3,0.027585707,0.166089456
892,892,APOC4,0.028455757,0.168688342
893,893,APOC4-APOC2,0.028924084,0.170070821
897,897,APOH,0.041852416,0.20457863
900,900,APOL3,0.033457655,0.182914338
904,904,APOLD1,0.03592587,0.189541209
913,913,APRT,0.046542536,0.215737192
915,915,APTX,0.047575045,0.218117045
916,916,AQP1,0.042802721,0.206888184
923,923,AQP4,0.036900731,0.19209563
928,928,AQP7P1,0.027403766,0.165540829
929,929,AQP7P3,0.027467014,0.165731752
930,930,AQP8,0.045159719,0.212508162
932,932,AQR,0.037280723,0.193082166
933,933,AR,0.030824076,0.175567866
934,934,ARAF,0.033272655,0.182407937
936,936,ARAP2,0.031076762,0.176286023
937,937,ARAP3,0.02670584,0.163419214
939,939,ARCN1,0.044978341,0.212080978
944,944,ARF4,0.031352013,0.177064996
945,945,ARF5,0.037029001,0.192429211
947,947,ARFGAP1,0.037545857,0.193767534
950,950,ARFGEF1,0.042481291,0.2061099
951,951,ARFGEF2,0.046109217,0.214730569
953,953,ARFIP2,0.038929709,0.19730613
956,956,ARG2,0.032195034,0.179429747
958,958,ARGFXP2,0.036274878,0.190459649
963,963,ARHGAP11B,0.027331876,0.165323549
964,964,ARHGAP12,0.029291754,0.171148338
970,970,ARHGAP20,0.038142277,0.195300479
975,975,ARHGAP25,0.028783393,0.169656692
977,977,ARHGAP26-AS1,0.025733724,0.160417344
978,978,ARHGAP27,0.046993874,0.216780704
981,981,ARHGAP30,0.032387642,0.179965669
984,984,ARHGAP33,0.040012419,0.200031045
985,985,ARHGAP35,0.037563754,0.19381371
986,986,ARHGAP36,0.036896606,0.192084893
995,995,ARHGAP8,0.047282412,0.217445194
996,996,ARHGAP9,0.043477272,0.208512044
1001,1001,ARHGEF10,0.036716078,0.1916144
1004,1004,ARHGEF12,0.032029027,0.178966553
1005,1005,ARHGEF15,0.03191249,0.178640673
1006,1006,ARHGEF16,0.036423406,0.190849171
1012,1012,ARHGEF26,0.027921032,0.167095877
1021,1021,ARHGEF38,0.033080453,0.181880327
1025,1025,ARHGEF40,0.03419484,0.184918469
1028,1028,ARHGEF7,0.041049147,0.202605891
1029,1029,ARHGEF7-AS1,0.028051822,0.167486782
1030,1030,ARHGEF9,0.029935909,0.173019966
1031,1031,ARHGEF9-IT1,0.029609478,0.172074048
1044,1044,ARIH2OS,0.038986426,0.197449806
1048,1048,ARL13A,0.03142435,0.177269147
1049,1049,ARL13B,0.029763303,0.172520441
1054,1054,ARL16,0.031739758,0.178156555
1056,1056,ARL17B,0.044052917,0.209887867
1059,1059,ARL2BP,0.038136828,0.195286527
1061,1061,ARL4A,0.03049265,0.174621449
1066,1066,ARL5C,0.037849299,0.194548962
1069,1069,ARL6IP4,0.036995674,0.192342594
1071,1071,ARL6IP6,0.047916125,0.218897522
1075,1075,ARMC1,0.027782168,0.166679837
1076,1076,ARMC10,0.03801628,0.19497764
1078,1078,ARMC2,0.043794202,0.209270644
1080,1080,ARMC3,0.028468199,0.168725216
1083,1083,ARMC7,0.032524388,0.18034519
1084,1084,ARMC8,0.036411451,0.190817849
1086,1086,ARMCX1,0.043759735,0.209188276
1088,1088,ARMCX3,0.03091263,0.175819879
1090,1090,ARMCX5,0.030722598,0.175278629
1094,1094,ARNT,0.027938407,0.16714786
1095,1095,ARNT2,0.036579861,0.191258624
1096,1096,ARNTL,0.03089435,0.175767887
1097,1097,ARNTL2,0.03867678,0.196664131
1104,1104,ARPC4-TTLL3,0.033916641,0.184164713
1109,1109,ARR3,0.043153626,0.207734508
1110,1110,ARRB1,0.028722822,0.169478089
1117,1117,ARRDC5,0.04500881,0.212152799
1118,1118,ARSA,0.035915777,0.189514583
1119,1119,ARSB,0.046913465,0.216595164
1122,1122,ARSG,0.041253013,0.203108376
1124,1124,ARSI,0.027828291,0.166818138
1127,1127,ART1,0.031903696,0.178616057
1132,1132,ARV1,0.039921745,0.199804266
1133,1133,ARVCF,0.033131889,0.182021673
1137,1137,ASAH2,0.035389056,0.188119791
1138,1138,ASAH2B,0.04010081,0.200251868
1139,1139,ASAP1,0.040713783,0.201776568
1140,1140,ASAP1-IT1,0.041213108,0.203010119
1146,1146,ASB11,0.0327601,0.180997513
1148,1148,ASB13,0.026766011,0.163603213
1150,1150,ASB15,0.027364162,0.165421165
1152,1152,ASB16-AS1,0.043659848,0.208949391
1153,1153,ASB17,0.038796903,0.196969295
1155,1155,ASB2,0.02660889,0.163122315
1158,1158,ASB5,0.037145061,0.19273054
1159,1159,ASB6,0.039061835,0.197640672
1161,1161,ASB8,0.030124263,0.173563425
1164,1164,ASCC1,0.042400953,0.205914917
1165,1165,ASCC2,0.025876387,0.16086139
1166,1166,ASCC3,0.042637155,0.206487663
1167,1167,ASCL1,0.046431821,0.215480441
1174,1174,ASGR1,0.034881102,0.186764832
1178,1178,ASH2L,0.036049393,0.189866777
1179,1179,ASIC1,0.038521018,0.19626772
1182,1182,ASIC4,0.027112707,0.164659367
1184,1184,ASIP,0.038430637,0.196037335
1187,1187,ASMTL,0.046974192,0.216735305
1191,1191,ASPA,0.02641148,0.162516092
1192,1192,ASPDH,0.040517961,0.201290737
1193,1193,ASPG,0.047671023,0.218336949
1197,1197,ASPM,0.048137523,0.219402651
1202,1202,ASS1,0.040839029,0.202086688
1203,1203,ASTE1,0.031858377,0.17848915
1204,1204,ASTL,0.027285905,0.165184459
1205,1205,ASTN1,0.025601859,0.16000581
1206,1206,ASTN2,0.044392733,0.210695831
1208,1208,ASXL2,0.045800421,0.214010329
1209,1209,ASXL3,0.039734027,0.199333959
1215,1215,ATAD3B,0.034583817,0.185967247
1216,1216,ATAD3C,0.048201116,0.219547525
1219,1219,ATCAY,0.02642046,0.162543718
1221,1221,ATE1-AS1,0.025742933,0.160446044
1222,1222,ATF1,0.048100238,0.219317664
1223,1223,ATF2,0.035491944,0.188393057
1224,1224,ATF3,0.028570445,0.16902794
1228,1228,ATF6B,0.036364394,0.190694505
1229,1229,ATF7,0.047851811,0.218750569
1232,1232,ATG10,0.046075976,0.214653152
1235,1235,ATG13,0.030521058,0.17470277
1239,1239,ATG2A,0.02568518,0.160265968
1240,1240,ATG2B,0.037632817,0.193991795
1241,1241,ATG3,0.044982312,0.212090338
1244,1244,ATG4C,0.033141996,0.182049432
1245,1245,ATG4D,0.044172279,0.210172021
1247,1247,ATG7,0.042141918,0.205284967
1248,1248,ATG9A,0.033513083,0.183065788
1249,1249,ATG9B,0.045689564,0.213751173
1251,1251,ATL1,0.03017755,0.173716867
1252,1252,ATL2,0.026353432,0.162337403
1255,1255,ATMIN,0.028243978,0.168059447
1256,1256,ATN1,0.032886808,0.181347202
1257,1257,ATOH1,0.035355083,0.188029475
1262,1262,ATP10B,0.045773483,0.213947384
1263,1263,ATP10D,0.033238088,0.182313159
1266,1266,ATP11AUN,0.039096772,0.197729037
1272,1272,ATP13A3,0.026481415,0.162731113
1273,1273,ATP13A4,0.043555449,0.208699422
1274,1274,ATP13A5,0.038332937,0.19578799
1275,1275,ATP1A1,0.045351695,0.212959373
1276,1276,ATP1A1-AS1,0.035419685,0.188201182
1281,1281,ATP1B2,0.029657978,0.172214919
1287,1287,ATP2B1,0.028994674,0.170278226
1292,1292,ATP2C2,0.036027644,0.189809493
1293,1293,ATP4A,0.03297875,0.181600523
1294,1294,ATP4B,0.027665745,0.166330229
1296,1296,ATP6AP1L,0.032652534,0.180700123
1302,1302,ATP6V0C,0.037754773,0.194305874
1307,1307,ATP6V0E2,0.04696479,0.216713613
1308,1308,ATP6V0E2-AS1,0.032925364,0.181453475
1311,1311,ATP6V1B2,0.04593221,0.214318012
1316,1316,ATP6V1E2,0.034987991,0.187050771
1318,1318,ATP6V1G1,0.039509271,0.198769391
1321,1321,ATP6V1G3,0.036206161,0.190279165
1322,1322,ATP6V1H,0.043571269,0.20873732
1324,1324,ATP7B,0.029900447,0.172917456
1326,1326,ATP8A2,0.026328084,0.162259312
1329,1329,ATP8B3,0.035777554,0.189149554
1332,1332,ATP9A,0.031273949,0.176844421
1334,1334,ATPAF1,0.035600064,0.188679791
1335,1335,ATPAF2,0.029534336,0.171855568
1338,1338,ATRIP,0.025777746,0.160554497
1343,1343,ATXN10,0.034275352,0.185136036
1347,1347,ATXN3,0.026505974,0.162806554
1348,1348,ATXN3L,0.029339625,0.171288135
1349,1349,ATXN7,0.027757716,0.166606471
1351,1351,ATXN7L2,0.033560465,0.183195157
1353,1353,ATXN7L3B,0.034238937,0.185037664
1360,1360,AURKB,0.031872395,0.178528414
1362,1362,AUTS2,0.038208374,0.195469623
1363,1363,AVEN,0.045933533,0.214321098
1369,1369,AVPR1B,0.047625438,0.218232531
1375,1375,AXIN2,0.047994923,0.219077436
1376,1376,AXL,0.035136911,0.187448422
1377,1377,AZGP1,0.028867485,0.16990434
1378,1378,AZGP1P1,0.045455944,0.213203997
1379,1379,AZI2,0.046887806,0.216535922
1380,1380,AZIN1,0.039625841,0.199062405
1381,1381,AZU1,0.044700303,0.211424462
1383,1383,B3GALNT1,0.025912132,0.160972458
1384,1384,B3GALNT2,0.041268224,0.203145819
1385,1385,B3GALT1,0.041136014,0.202820152
1386,1386,B3GALT2,0.040378758,0.200944663
1387,1387,B3GALT4,0.027724446,0.166506594
1388,1388,B3GALT5,0.047190758,0.217234338
1389,1389,B3GALT6,0.03837148,0.195886395
1398,1398,B3GNT7,0.036112916,0.190033987
1399,1399,B3GNT8,0.037670375,0.194088575
1400,1400,B3GNT9,0.042943155,0.207227303
1401,1401,B3GNTL1,0.034746293,0.186403577
1403,1403,B4GALNT2,0.048190632,0.219523648
1406,1406,B4GALT1,0.034457847,0.185628251
1409,1409,B4GALT3,0.029177675,0.17081474
1412,1412,B4GALT6,0.041754638,0.204339517
1413,1413,B4GALT7,0.041859499,0.20459594
1414,1414,B9D1,0.040551174,0.20137322
1416,1416,BAALC,0.04185427,0.204583161
1420,1420,BACE1,0.031606012,0.177780798
1421,1421,BACE1-AS,0.037542055,0.193757722
1422,1422,BACE2,0.030635437,0.175029818
1423,1423,BACH1,0.039693806,0.199233046
1424,1424,BACH1-IT2,0.038084619,0.195152809
1428,1428,BAG2,0.027489536,0.165799688
1430,1430,BAG4,0.035311755,0.187914222
1434,1434,BAGE5,0.029275403,0.171100565
1436,1436,BAHD1,0.026853465,0.163870267
1439,1439,BAIAP2L2,0.026164533,0.161754547
1440,1440,BAIAP3,0.034407527,0.18549266
1441,1441,BAK1,0.038597458,0.196462358
1442,1442,BAMBI,0.026057892,0.161424572
1445,1445,BANF2,0.032965934,0.181565234
1446,1446,BANK1,0.028426182,0.168600659
1452,1452,BARX1,0.036441419,0.190896357
1453,1453,BARX2,0.034152117,0.184802913
1457,1457,BATF2,0.045990882,0.214454848
1460,1460,BAZ1A,0.040753035,0.201873808
1461,1461,BAZ1B,0.030098794,0.173490039
1463,1463,BAZ2B,0.036711423,0.191602251
1465,1465,BBIP1,0.045806848,0.214025345
1466,1466,BBOX1,0.028183334,0.167878927
1467,1467,BBS1,0.029727646,0.17241707
1468,1468,BBS10,0.039212325,0.198021021
1471,1471,BBS4,0.03030813,0.174092304
1476,1476,BCAM,0.046656233,0.216000538
1477,1477,BCAN,0.039818422,0.199545538
1479,1479,BCAP31,0.036642719,0.191422881
1480,1480,BCAR1,0.030077631,0.173429038
1481,1481,BCAR3,0.028466181,0.168719238
1482,1482,BCAR4,0.034193422,0.184914634
1485,1485,BCAS3,0.034592649,0.185990992
1486,1486,BCAS4,0.025666834,0.160208719
1487,1487,BCAT1,0.036727849,0.191645112
1490,1490,BCDIN3D,0.043123621,0.207662277
1491,1491,BCDIN3D-AS1,0.039181385,0.197942884
1493,1493,BCKDHA,0.027963169,0.167221916
1494,1494,BCKDHB,0.037118379,0.192661307
1495,1495,BCKDK,0.028715407,0.169456209
1496,1496,BCL10,0.043268027,0.208009679
1497,1497,BCL11A,0.047534245,0.218023496
1498,1498,BCL11B,0.029577356,0.171980685
1506,1506,BCL2L14,0.042785539,0.206846655
1509,1509,BCL2L2-PABPN1,0.046994355,0.216781815
1511,1511,BCL6,0.038381471,0.195911896
1516,1516,BCL9,0.031483983,0.177437265
1517,1517,BCL9L,0.03860488,0.196481247
1520,1520,BCOR,0.037769005,0.194342495
1521,1521,BCORL1,0.045194947,0.212591031
