,Unnamed: 0,Gene,variance,SD
5151,5151,EQTN,0.107795131,0.328321688
5159,5159,ERC1,0.16212562,0.402648259
5161,5161,ERC2-IT1,0.100943543,0.317716135
5165,5165,ERCC4,0.12514212,0.353754322
5170,5170,ERCC8,0.177603287,0.421430051
5173,5173,ERG,0.121613627,0.348731454
5188,5188,ERICH6B,0.161391781,0.401735959
5198,5198,ERP27,0.12229306,0.349704246
5201,5201,ERRFI1,0.095093868,0.308372937
5206,5206,ERVV-1,0.086996898,0.294952365
5207,5207,ERVV-2,0.086065193,0.293368698
5208,5208,ESAM,0.086038595,0.293323362
5210,5210,ESCO2,0.16879908,0.410851652
5213,5213,ESM1,0.085241766,0.291961926
5219,5219,ESR2,0.08949967,0.299164955
5231,5231,ETF1,0.187122015,0.432576023
5232,5232,ETFA,0.140322174,0.374596015
5246,5246,ETV5,0.091107107,0.301839539
5250,5250,EVA1B,0.088758569,0.297923764
5262,5262,EVX1-AS,0.18277228,0.427518748
5269,5269,EXO5,0.158229316,0.397780487
5283,5283,EXOSC1,0.19249156,0.438738601
5284,5284,EXOSC10,0.150276038,0.387654534
5285,5285,EXOSC2,0.174232528,0.417411701
5302,5302,EYA4,0.09366927,0.306054357
5317,5317,F2RL1,0.130660612,0.36147007
5332,5332,FABP12,0.16607573,0.407523901
5346,5346,FAF1,0.090139083,0.300231715
5348,5348,FAH,0.100848585,0.317566662
5349,5349,FAHD1,0.099592662,0.315583051
5350,5350,FAHD2A,0.100848585,0.317566662
5352,5352,FAHD2CP,0.086196637,0.293592638
5369,5369,FAM114A2,0.121346216,0.348347838
5380,5380,FAM126A,0.097289762,0.311913067
5386,5386,FAM133B,0.174008773,0.417143588
5392,5392,FAM138A,0.150399508,0.387813755
5418,5418,FAM166A,0.162100139,0.402616615
5420,5420,FAM167A,0.110127048,0.331853956
5421,5421,FAM167B,0.111120358,0.333347203
5423,5423,FAM168B,0.146804578,0.383150856
5425,5425,FAM169B,0.117311656,0.342507891
5433,5433,FAM172BP,0.172797054,0.41568865
5440,5440,FAM180B,0.094714197,0.307756717
5448,5448,FAM184B,0.153392077,0.391653006
5450,5450,FAM186A,0.126226763,0.35528406
5474,5474,FAM214A,0.088665424,0.297767398
5490,5490,FAM222B,0.190477148,0.436436877
5507,5507,FAM24A,0.098674308,0.314124669
5512,5512,FAM25C,0.088866601,0.298105017
5532,5532,FAM47E-STBD1,0.118066886,0.343608623
5545,5545,FAM71C,0.09442096,0.307279938
5551,5551,FAM72A,0.211170807,0.459533249
5554,5554,FAM72D,0.095812782,0.309536399
5556,5556,FAM74A3,0.165569868,0.406902775
5569,5569,FAM83C-AS1,0.097669056,0.312520489
5583,5583,FAM86JP,0.128990524,0.359152508
5589,5589,FAM90A1,0.144508038,0.380142129
5596,5596,FAM95A,0.109599282,0.331057823
5598,5598,FAM95C,0.134877056,0.367256117
5601,5601,FAM98C,0.147460159,0.384005416
5616,5616,FANCI,0.109726053,0.331249231
5622,5622,FAR1,0.163899824,0.404845432
5623,5623,FAR2,0.097116811,0.311635702
5626,5626,FARP1,0.095612667,0.30921298
5628,5628,FARS2,0.09003499,0.300058311
5630,5630,FARSB,0.091430613,0.302374954
5633,5633,FASLG,0.18144296,0.425961218
5646,5646,FAXC,0.110554516,0.332497393
5651,5651,FBLL1,0.136466643,0.369413918
5658,5658,FBN3,0.088256942,0.2970807
5661,5661,FBRS,0.099637498,0.315654079
5672,5672,FBXL2,0.102285863,0.319821611
5678,5678,FBXL6,0.086228324,0.293646598
5683,5683,FBXO15,0.185995199,0.431271607
5688,5688,FBXO22,0.085989695,0.293239995
5710,5710,FBXO47,0.174405952,0.417619386
5711,5711,FBXO48,0.188271369,0.433902488
5722,5722,FBXW4P1,0.15754364,0.396917675
5730,5730,FCER1G,0.189627634,0.435462552
5734,5734,FCGR1A,0.118002322,0.343514661
5778,5778,FERMT2,0.09220939,0.303659991
5788,5788,FFAR1,0.152252048,0.390194884
5813,5813,FGF17,0.157354652,0.396679533
5814,5814,FGF18,0.146098985,0.382228969
5821,5821,FGF3,0.092442075,0.304042884
5827,5827,FGF9,0.137385042,0.370654882
5849,5849,FHL5,0.115168521,0.339364878
5851,5851,FHOD3,0.124920282,0.353440634
5852,5852,FIBCD1,0.086937118,0.29485101
5863,5863,FIP1L1,0.144290796,0.379856284
5872,5872,FKBP14,0.090789558,0.301313056
5873,5873,FKBP15,0.085735527,0.292806296
5887,5887,FKBPL,0.109610292,0.331074451
5888,5888,FKRP,0.099002755,0.314647032
5930,5930,FLRT2,0.16772722,0.409545138
5949,5949,FMO5,0.102765607,0.320570752
5958,5958,FN3KRP,0.090093983,0.300156598
5971,5971,FNIP2,0.184342639,0.429351416
5976,5976,FOLH1B,0.09217692,0.303606521
5983,5983,FOSL2,0.087809379,0.296326474
5987,5987,FOXB1,0.152278001,0.39022814
5996,5996,FOXD4L1,0.143304796,0.3785562
6001,6001,FOXE1,0.164442917,0.405515619
6060,6060,FRMD4A,0.145533681,0.38148877
6061,6061,FRMD4B,0.137571077,0.370905753
6062,6062,FRMD5,0.166762823,0.40836604
6065,6065,FRMD6-AS2,0.119817797,0.346147074
6067,6067,FRMD8,0.085820654,0.292951625
6075,6075,FRRS1L,0.184928723,0.430033397
6076,6076,FRS2,0.09740177,0.312092567
6093,6093,FSIP2,0.141384059,0.376010716
6094,6094,FST,0.148540536,0.385409569
6096,6096,FSTL3,0.085546727,0.292483721
6103,6103,FTHL17,0.111004171,0.333172884
6107,6107,FTO,0.191260795,0.437333734
6109,6109,FTSJ1,0.173957912,0.417082621
6113,6113,FUBP3,0.089204146,0.298670631
6122,6122,FUT1,0.187056727,0.432500552
6158,6158,FZD8,0.086305019,0.293777159
6159,6159,FZD9,0.09711182,0.311627695
6161,6161,G0S2,0.17394112,0.417062489
6162,6162,G2E3,0.117651627,0.34300383
6163,6163,G3BP1,0.150992609,0.388577674
6165,6165,G6PC2,0.133207212,0.364975632
6166,6166,G6PC3,0.16154,0.40192039
6167,6167,G6PD,0.145459411,0.381391414
6173,6173,GABARAP,0.107767718,0.328279939
6175,6175,GABARAPL2,0.114246996,0.338004432
6191,6191,GABRB3,0.092025354,0.303356809
6195,6195,GABRG2,0.12464182,0.353046485
6206,6206,GADD45G,0.089631424,0.299385077
6208,6208,GADL1,0.124451984,0.352777527
6210,6210,GAGE10,0.100365016,0.316804381
6217,6217,GAGE12H,0.111381383,0.333738494
6220,6220,GAGE2A,0.123859483,0.35193676
6224,6224,GAL3ST2,0.092070264,0.303430822
6230,6230,GALK2,0.109537317,0.330964223
6246,6246,GALNT6,0.173994238,0.417126165
6247,6247,GALNT7,0.171615735,0.414265295
6258,6258,GAN,0.211737049,0.460148942
6259,6259,GANAB,0.160496715,0.400620412
6260,6260,GANC,0.199871903,0.447070355
6274,6274,GAS2L3,0.184827975,0.429916242
6278,6278,GAS6-AS1,0.123350526,0.351212935
6279,6279,GAS7,0.147456496,0.384000646
6280,6280,GAS8,0.122491329,0.349987612
6282,6282,GATA1,0.096177675,0.310125257
6303,6303,GBP1P1,0.131630082,0.362808602
6310,6310,GBX1,0.145632237,0.381617921
6311,6311,GBX2,0.13472367,0.367047231
6316,6316,GCC2,0.228263126,0.477768904
6323,6323,GCK,0.169704897,0.411952542
6324,6324,GCKR,0.163734804,0.404641574
6328,6328,GCM2,0.093275093,0.305409713
6339,6339,GCSHP3,0.161464694,0.401826696
6344,6344,GDE1,0.12508217,0.353669577
6345,6345,GDF1,0.100223071,0.316580276
6351,6351,GDF5,0.086457368,0.294036337
6388,6388,GFRA4,0.115233563,0.339460695
6390,6390,GFY,0.10465029,0.32349697
6400,6400,GGNBP2,0.088514546,0.297513942
6402,6402,GGT1,0.092800185,0.304631228
6405,6405,GGT6,0.166618563,0.408189372
6414,6414,GHR,0.188776649,0.434484348
6427,6427,GIMAP4,0.161534081,0.401913027
6429,6429,GIMAP6,0.172969506,0.415896028
6433,6433,GIN1,0.204741546,0.452483752
6434,6434,GINM1,0.124595425,0.352980772
6439,6439,GIP,0.17229971,0.415090003
6442,6442,GIPC3,0.182086381,0.426715808
6443,6443,GIPR,0.149210826,0.386278172
6449,6449,GJA4,0.127275374,0.356756743
6453,6453,GJA9-MYCBP,0.087444989,0.295710989
6466,6466,GJD4,0.116275935,0.340992573
6469,6469,GK3P,0.088999944,0.298328585
6472,6472,GKN1,0.107880005,0.328450918
6480,6480,GLCE,0.10458205,0.323391481
6481,6481,GLDC,0.0916305,0.302705302
6489,6489,GLIDR,0.096502083,0.310647843
6504,6504,GLRA1,0.086514561,0.294133576
6517,6517,GLT8D1,0.09492396,0.308097322
6520,6520,GLTPD2,0.101362007,0.318374005
6521,6521,GLUD1,0.094211701,0.306939246
6523,6523,GLUD2,0.114164288,0.337882062
6540,6540,GML,0.106497346,0.326339311
6553,6553,GNAI1,0.146617305,0.382906392
6555,6555,GNAI3,0.12080218,0.34756608
6560,6560,GNAS-AS1,0.115967358,0.340539805
6567,6567,GNB2,0.094850009,0.307977287
6568,6568,GNB3,0.106388813,0.32617298
6572,6572,GNG10,0.160900913,0.401124561
6580,6580,GNG5,0.150925824,0.38849173
6597,6597,GNRH1,0.115626399,0.34003882
6598,6598,GNRH2,0.176957349,0.420662988
6600,6600,GNRHR2,0.090237734,0.300395962
6601,6601,GNS,0.127187532,0.35663361
6611,6611,GOLGA5,0.20655467,0.45448286
6614,6614,GOLGA6C,0.106705221,0.326657651
6615,6615,GOLGA6D,0.088808693,0.298007874
6624,6624,GOLGA7,0.099041469,0.314708546
6630,6630,GOLGA8EP,0.094795794,0.307889257
6633,6633,GOLGA8H,0.159084932,0.398854525
6638,6638,GOLGA8O,0.211672533,0.460078833
6645,6645,GOLPH3,0.160908139,0.401133568
6676,6676,GPATCH4,0.141874299,0.376662049
6678,6678,GPBAR1,0.192201502,0.438407917
6687,6687,GPC5-AS2,0.150902387,0.388461565
6696,6696,GPHA2,0.106392376,0.326178443
6707,6707,GPN3,0.145103189,0.380924125
6709,6709,GPR1-AS,0.129842959,0.360337285
6724,6724,GPR146,0.118455965,0.344174323
6725,6725,GPR148,0.184642354,0.429700307
6738,6738,GPR161,0.177434965,0.421230299
6739,6739,GPR162,0.134979479,0.367395535
6751,6751,GPR20,0.14830961,0.385109867
6759,6759,GPR32,0.095975746,0.309799525
6771,6771,GPR6,0.103212985,0.321267778
6801,6801,GPSM2,0.103785609,0.322157739
6802,6802,GPSM3,0.110142947,0.33187791
6816,6816,GRAMD4,0.089902659,0.299837721
6821,6821,GRB14,0.141465272,0.376118694
6826,6826,GREM1,0.103021508,0.320969638
6835,6835,GRIA4,0.124685534,0.353108388
6838,6838,GRID2,0.126799924,0.356089769
6847,6847,GRIK5,0.10412051,0.322677099
6848,6848,GRIN1,0.214054154,0.462659868
6854,6854,GRIN3B,0.120466165,0.347082361
6861,6861,GRK5,0.143195495,0.378411807
6862,6862,GRK6,0.096252297,0.310245543
6884,6884,GS1-24F4.2,0.092227282,0.30368945
6892,6892,GSDMC,0.178196203,0.422132921
6896,6896,GSG1L,0.130689964,0.36151067
6915,6915,GSTM2,0.109869296,0.331465376
6926,6926,GSTTP2,0.102699873,0.32046821
6938,6938,GTF2F2,0.117545112,0.342848526
6953,6953,GTF3A,0.196413143,0.443185224
6961,6961,GTPBP1,0.160807942,0.401008656
6968,6968,GTSCR1,0.106633442,0.326547764
6972,6972,GUCA1A,0.106709943,0.326664879
6977,6977,GUCD1,0.088210111,0.29700187
6979,6979,GUCY1B2,0.086924954,0.294830382
6985,6985,GUF1,0.104164002,0.322744484
6988,6988,GUSB,0.097739118,0.312632561
6989,6989,GUSBP1,0.184819106,0.429905927
7009,7009,GZMA,0.089852123,0.299753438
7028,7028,HAMP,0.177794321,0.421656639
7058,7058,HAVCR1P1,0.209675182,0.457903026
7060,7060,HAX1,0.117704461,0.343080838
7064,7064,HBBP1,0.15986792,0.399834866
7070,7070,HBM,0.106333891,0.326088778
7071,7071,HBP1,0.091178178,0.301957245
7074,7074,HBZ,0.173694717,0.416766982
7075,7075,HCAR1,0.088641196,0.297726713
7081,7081,HCFC1-AS1,0.097880195,0.312858108
7086,7086,HCG17,0.101734894,0.318959079
7103,7103,HCRT,0.128498345,0.358466658
7113,7113,HDAC5,0.119683057,0.345952391
7122,7122,HDGFL1,0.179737718,0.423954854
7127,7127,HEATR1,0.202708187,0.45023126
7132,7132,HEATR6,0.115093149,0.339253812
7134,7134,HEBP1,0.127638215,0.357264908
7229,7229,HIPK1,0.112330161,0.335156921
7246,7246,HLA-C,0.091773828,0.302941955
7249,7249,HLA-DOA,0.086699811,0.294448317
7251,7251,HLA-DPA1,0.134263211,0.366419447
7263,7263,HLA-DRB6,0.14644596,0.382682583
7264,7264,HLA-E,0.089574786,0.299290471
7269,7269,HLA-J,0.112871426,0.335963429
7274,7274,HLTF-AS1,0.183508833,0.42837931
7299,7299,HMGN1,0.226347972,0.475760415
7304,7304,HMGN4,0.113171893,0.336410304
7305,7305,HMGN5,0.091346949,0.302236579
7306,7306,HMGXB3,0.105041617,0.324101246
7307,7307,HMGXB4,0.159339193,0.399173136
7308,7308,HMHB1,0.121286821,0.348262575
7309,7309,HMMR,0.101036894,0.317863011
7310,7310,HMMR-AS1,0.117202852,0.342349021
7311,7311,HMOX1,0.08654757,0.294189683
7312,7312,HMOX2,0.097871252,0.312843814
7314,7314,HMX1,0.127239608,0.356706614
7315,7315,HMX2,0.127462167,0.357018441
7317,7317,HNF1A,0.101001148,0.317806778
7318,7318,HNF1A-AS1,0.108814906,0.329871045
7319,7319,HNF1B,0.132618228,0.364167857
7320,7320,HNF4A,0.11491584,0.33899239
7331,7331,HNRNPA3P1,0.096239424,0.310224796
7336,7336,HNRNPD,0.146613688,0.382901669
7337,7337,HNRNPDL,0.111691279,0.334202452
7352,7352,HOGA1,0.100691875,0.317319832
7356,7356,HOMEZ,0.211097492,0.45945347
7357,7357,HOOK1,0.161247801,0.401556722
7359,7359,HOOK3,0.129082735,0.359280858
7360,7360,HOPX,0.095997218,0.309834178
7361,7361,HORMAD1,0.189892943,0.435767074
7383,7383,HOXB1,0.200051091,0.447270713
7391,7391,HOXB8,0.220735594,0.469825067
7403,7403,HOXC6,0.126509378,0.355681568
7404,7404,HOXC8,0.150258025,0.387631301
7407,7407,HOXD1,0.189887652,0.435761003
7455,7455,HS3ST3A1,0.145656254,0.381649386
7456,7456,HS3ST3B1,0.143451637,0.378750098
7458,7458,HS3ST5,0.187101161,0.432551917
7469,7469,HSD11B2,0.113143656,0.336368333
7496,7496,HSFX2,0.096128064,0.310045261
7504,7504,HSP90B1,0.090759351,0.301262927
7515,7515,HSPA4L,0.163519422,0.404375348
7516,7516,HSPA5,0.174339277,0.417539551
7524,7524,HSPB2-C11orf52,0.085690707,0.292729751
7526,7526,HSPB6,0.104416635,0.323135629
7544,7544,HTR1D,0.089581069,0.299300967
7548,7548,HTR2A-AS1,0.149447508,0.386584413
7549,7549,HTR2B,0.101756627,0.318993146
7550,7550,HTR2C,0.123703627,0.351715264
7552,7552,HTR3B,0.181123499,0.425586065
7557,7557,HTR5A,0.143125888,0.378319822
7561,7561,HTRA1,0.167712559,0.409527238
7562,7562,HTRA2,0.189351458,0.43514533
7570,7570,HUS1B,0.167476318,0.409238706
7571,7571,HUWE1,0.12159057,0.348698394
7572,7572,HVCN1,0.196470874,0.443250352
7598,7598,ICMT,0.102341298,0.319908265
7616,7616,IDO1,0.117614471,0.342949663
7617,7617,IDO2,0.104273859,0.32291463
7623,7623,IER5,0.198788621,0.445857175
7625,7625,IFFO1,0.09546286,0.308970647
7631,7631,IFI30,0.092203087,0.303649613
7632,7632,IFI35,0.112940025,0.336065507
7633,7633,IFI44,0.093471961,0.305731845
7634,7634,IFI44L,0.187726331,0.433273967
7635,7635,IFI6,0.149403967,0.386528093
7636,7636,IFIH1,0.091477555,0.302452567
7637,7637,IFIT1,0.213095877,0.461623089
7638,7638,IFIT1B,0.182378631,0.427058111
7640,7640,IFIT3,0.090067187,0.300111957
7641,7641,IFIT5,0.096279235,0.310288954
7668,7668,IFNGR1,0.103417626,0.32158611
7669,7669,IFNGR2,0.09940635,0.315287725
7671,7671,IFNL1,0.094112565,0.306777713
7678,7678,IFRD2,0.11673458,0.341664426
7686,7686,IFT46,0.103471233,0.321669446
7694,7694,IGBP1P1,0.172913383,0.41582855
7695,7695,IGDCC3,0.09572136,0.309388687
7702,7702,IGF2BP2,0.136792175,0.369854262
7706,7706,IGFBP1,0.132234639,0.363640811
7707,7707,IGFBP2,0.116009611,0.340601836
7714,7714,IGFBPL1,0.15925073,0.399062314
7717,7717,IGFL3,0.13427967,0.366441905
7724,7724,IGLL3P,0.119456735,0.345625137
7728,7728,IGSF10,0.096022834,0.309875513
7729,7729,IGSF11,0.148276051,0.385066294
7732,7732,IGSF22,0.196261063,0.443013615
7734,7734,IGSF3,0.168496368,0.410483091
7737,7737,IGSF8,0.136749079,0.369795996
7739,7739,IGSF9B,0.107309691,0.327581579
7741,7741,IK,0.093718094,0.306134111
7747,7747,IKZF2,0.094607649,0.307583564
7750,7750,IKZF5,0.136832343,0.36990856
7756,7756,IL12A,0.12958233,0.359975457
7757,7757,IL12A-AS1,0.143595032,0.378939352
7760,7760,IL12RB2,0.113252459,0.336530027
7761,7761,IL13,0.101890382,0.319202729
7782,7782,IL19,0.105946025,0.325493509
7784,7784,IL1B,0.093108057,0.305136129
7792,7792,IL1RL2,0.165994094,0.407423727
7795,7795,IL20,0.115623446,0.340034477
7796,7796,IL20RA,0.100038971,0.316289379
7799,7799,IL21-AS1,0.085057379,0.291645983
7801,7801,IL21R-AS1,0.148801534,0.385748018
7803,7803,IL22RA1,0.123884327,0.351972054
7804,7804,IL22RA2,0.111993217,0.334653876
7805,7805,IL23A,0.148740244,0.385668567
7806,7806,IL23R,0.118194658,0.3437945
7807,7807,IL24,0.224669172,0.473992797
7809,7809,IL26,0.097230054,0.31181734
7814,7814,IL2RG,0.116711285,0.341630334
7824,7824,IL36RN,0.156465041,0.395556622
7833,7833,IL6R,0.095849838,0.309596251
7834,7834,IL6ST,0.103510761,0.321730883
7840,7840,ILDR2,0.128612107,0.358625302
7851,7851,IMPA1,0.14789484,0.384570981
7859,7859,INCA1,0.150522962,0.387972889
7860,7860,INCENP,0.112472229,0.335368795
7863,7863,INF2,0.138929259,0.372732155
7875,7875,INHBE,0.09713405,0.311663361
7879,7879,INO80B,0.102347312,0.319917664
7881,7881,INO80C,0.115473145,0.339813398
7889,7889,INPP5D,0.11754192,0.342843871
7890,7890,INPP5E,0.175069697,0.418413309
7894,7894,INPPL1,0.086104893,0.293436352
7896,7896,INS-IGF2,0.173880562,0.416989882
7897,7897,INSC,0.087509117,0.295819399
7902,7902,INSL5,0.091248223,0.302073208
7908,7908,INTS1,0.115631965,0.340047004
7920,7920,INTU,0.099212964,0.314980894
7927,7927,IPO11,0.118440162,0.344151364
7928,7928,IPO11-LRRC70,0.100846191,0.317562892
7935,7935,IPO9,0.105993424,0.325566313
7941,7941,IQCB1,0.097181035,0.311738729
7943,7943,IQCD,0.13949621,0.373491914
7945,7945,IQCF1,0.178782802,0.422827154
7950,7950,IQCF6,0.150906423,0.388466759
7966,7966,IRAK2,0.107753623,0.32825847
7986,7986,IRS2,0.137823624,0.371246042
7988,7988,IRX1,0.099022984,0.314679177
7996,7996,ISCU,0.101195558,0.318112492
8008,8008,ISOC2,0.147029797,0.383444647
8026,8026,ITGA7,0.169891,0.412178359
8034,8034,ITGAV,0.143646551,0.379007323
8047,8047,ITGB8,0.109685918,0.331188644
8048,8048,ITGBL1,0.091353827,0.302247957
8056,8056,ITLN1,0.196645,0.443446727
8057,8057,ITLN2,0.160456058,0.400569667
8066,8066,ITPKB-IT1,0.087384889,0.295609351
8070,8070,ITPR3,0.086185766,0.293574124
8073,8073,ITPRIPL2,0.206089122,0.453970397
8074,8074,ITSN1,0.141679908,0.376403916
8087,8087,JADE3,0.102434411,0.320053763
8095,8095,JAKMIP2,0.117730594,0.343118922
8104,8104,JDP2,0.187450328,0.432955342
8108,8108,JMJD4,0.08719228,0.29528339
8113,8113,JMY,0.09082768,0.30137631
8114,8114,JOSD1,0.149380436,0.386497654
8117,8117,JPH2,0.179357059,0.423505677
8119,8119,JPH4,0.145416988,0.381335795
8124,8124,JSRP1,0.13646201,0.369407647
8132,8132,KANK1,0.121984446,0.349262718
8134,8134,KANK3,0.09917261,0.314916831
8139,8139,KANSL2,0.102562549,0.320253882
8140,8140,KANSL3,0.089516368,0.299192861
8142,8142,KAT2A,0.176341243,0.419930045
8143,8143,KAT2B,0.160211552,0.400264353
8146,8146,KAT6B,0.149424727,0.386554947
8148,8148,KAT8,0.127900731,0.357632117
8150,8150,KATNAL1,0.098039776,0.31311304
8154,8154,KATNBL1P6,0.19846987,0.445499574
8155,8155,KAZALD1,0.174894197,0.418203536
8166,8166,KC6,0.160393139,0.400491123
8172,8172,KCNA4,0.090160647,0.300267626
8173,8173,KCNA5,0.117281248,0.342463499
8174,8174,KCNA6,0.086704552,0.294456367
8189,8189,KCND3,0.21101565,0.459364398
8198,8198,KCNG3,0.236192665,0.485996569
8199,8199,KCNG4,0.09373484,0.306161461
8213,8213,KCNIP4-IT1,0.10557482,0.324922791
8231,8231,KCNK1,0.117584013,0.342905254
8237,8237,KCNK17,0.22995128,0.479532356
8242,8242,KCNK5,0.130591995,0.361375144
8247,8247,KCNMB1,0.15101979,0.388612648
8250,8250,KCNMB4,0.160510215,0.400637261
8251,8251,KCNN1,0.135098433,0.367557387
8274,8274,KCTD1,0.178691401,0.422719057
8275,8275,KCTD10,0.134043977,0.366120167
8285,8285,KCTD2,0.127823295,0.357523838
8290,8290,KCTD4,0.166541626,0.408095119
8292,8292,KCTD6,0.175999523,0.419522971
8294,8294,KCTD8,0.096036161,0.309897017
8297,8297,KDELR2,0.093049205,0.305039678
8314,8314,KDM5C,0.115030048,0.339160799
8330,8330,KHDRBS3,0.211320328,0.459695908
8342,8342,KIAA0586,0.103478346,0.321680503
8344,8344,KIAA0754,0.088542062,0.297560182
8360,8360,KIAA1656,0.09431515,0.307107718
8368,8368,KIF12,0.102138213,0.319590696
8388,8388,KIF25,0.105156413,0.324278295
8392,8392,KIF27,0.086675148,0.294406434
8396,8396,KIF3A,0.092863155,0.304734565
8410,8410,KIFC2,0.102578119,0.32027819
8413,8413,KIR2DL1,0.10453192,0.323313966
8439,8439,KLB,0.097165228,0.311713374
8445,8445,KLF10,0.087783425,0.296282677
8450,8450,KLF15,0.098967415,0.314590869
8452,8452,KLF17,0.104602696,0.323423401
8459,8459,KLF7,0.08767136,0.296093499
8460,8460,KLF8,0.109082036,0.330275697
8461,8461,KLF9,0.109082036,0.330275697
8464,8464,KLHDC2,0.131881627,0.3631551
8471,8471,KLHDC9,0.166054186,0.407497467
8473,8473,KLHL10,0.164965822,0.406159848
8478,8478,KLHL15,0.097519111,0.3122805
8479,8479,KLHL17,0.097970632,0.313002607
8484,8484,KLHL22,0.215375479,0.464085638
8520,8520,KLK6,0.144753191,0.380464442
8526,8526,KLLN,0.121598318,0.348709504
8527,8527,KLRB1,0.125306564,0.353986672
8528,8528,KLRC1,0.106638173,0.326555007
8531,8531,KLRC4,0.176544316,0.42017177
8533,8533,KLRD1,0.102197846,0.319683979
8541,8541,KMT2B,0.200005557,0.447219809
8547,8547,KNDC1,0.126754434,0.35602589
8569,8569,KREMEN2,0.103939062,0.322395815
8585,8585,KRT18P55,0.085449319,0.292317155
8592,8592,KRT24,0.167773678,0.409601853
8595,8595,KRT27,0.183926633,0.428866685
8597,8597,KRT3,0.166370733,0.407885686
8610,8610,KRT42P,0.137339995,0.370594111
8617,8617,KRT72,0.096764364,0.311069709
8631,8631,KRT85,0.128306229,0.358198588
8642,8642,KRTAP10-12,0.093253164,0.305373811
8650,8650,KRTAP10-9,0.10638556,0.326167994
8652,8652,KRTAP12-1,0.203213725,0.45079233
8666,8666,KRTAP19-4,0.163100875,0.403857493
8668,8668,KRTAP19-6,0.124749833,0.353199424
8671,8671,KRTAP2-1,0.230017056,0.479600934
8675,8675,KRTAP20-1,0.190691863,0.436682795
8677,8677,KRTAP20-3,0.122542054,0.350060072
8685,8685,KRTAP24-1,0.136574121,0.369559361
8696,8696,KRTAP4-2,0.13314729,0.364893532
8701,8701,KRTAP4-7,0.0973573,0.312021314
8725,8725,KRTAP9-6,0.149055024,0.386076449
8731,8731,KRTDAP,0.102225192,0.319726746
8732,8732,KSR1,0.087878669,0.296443365
8737,8737,KXD1,0.110262906,0.332058588
8765,8765,LAMB2,0.126697309,0.355945654
8789,8789,LAPTM5,0.10311433,0.3211142
8844,8844,LCN6,0.159216143,0.399018976
8846,8846,LCN9,0.107769287,0.328282328
8853,8853,LCTL,0.113842084,0.337404925
8854,8854,LDB1,0.178995565,0.423078675
8863,8863,LDLR,0.11855162,0.344313259
8865,8865,LDLRAD2,0.105266277,0.324447649
8867,8867,LDLRAD4,0.100320468,0.316734066
8868,8868,LDLRAD4-AS1,0.086404856,0.293947029
8875,8875,LEFTY1,0.197333986,0.444222901
8889,8889,LEPR,0.164466206,0.405544333
8896,8896,LFNG,0.089731769,0.299552614
8906,8906,LGALS4,0.174938902,0.41825698
8907,8907,LGALS7,0.08676935,0.294566376
8915,8915,LGI1,0.162727102,0.403394474
8917,8917,LGI3,0.160531192,0.40066344
8955,8955,LILRA6,0.170099382,0.412431063
8959,8959,LILRB4,0.135930745,0.368687869
8971,8971,LIMS1,0.091752177,0.302906218
8973,8973,LIMS3,0.150185344,0.387537539
8976,8976,LIN28B,0.090435223,0.300724497
8985,8985,LINC-ROR,0.10308612,0.321070273
8986,8986,LINC00028,0.087573251,0.295927779
8994,8994,LINC00112,0.128744928,0.358810435
9005,9005,LINC00174,0.155237583,0.394002009
9007,9007,LINC00189,0.091243014,0.302064585
9008,9008,LINC00200,0.221370603,0.470500376
9016,9016,LINC00229,0.105348242,0.32457394
9023,9023,LINC00254,0.09408075,0.306725855
9030,9030,LINC00271,0.088600839,0.297658931
9041,9041,LINC00299,0.168645839,0.410665118
9068,9068,LINC00337,0.129430622,0.359764676
9072,9072,LINC00347,0.118988196,0.344946657
9081,9081,LINC00368,0.092988425,0.304940035
9096,9096,LINC00417,0.090702809,0.301169071
9097,9097,LINC00421,0.09257989,0.304269437
9104,9104,LINC00446,0.136989937,0.370121516
9105,9105,LINC00448,0.116283008,0.341002944
9107,9107,LINC00457,0.090289561,0.300482214
9108,9108,LINC00458,0.111048924,0.33324004
9115,9115,LINC00470,0.199871903,0.447070355
9121,9121,LINC00476,0.144968258,0.380746974
9134,9134,LINC00501,0.085155179,0.291813602
9145,9145,LINC00528,0.180891054,0.42531289
9155,9155,LINC00550,0.09783572,0.312787019
9168,9168,LINC00578,0.168954718,0.411041017
9169,9169,LINC00581,0.091700717,0.302821263
9172,9172,LINC00587,0.159940492,0.399925608
9178,9178,LINC00597,0.208167922,0.456254229
9190,9190,LINC00615,0.207474293,0.45549346
9197,9197,LINC00624,0.108879438,0.329968844
9200,9200,LINC00629,0.103133429,0.321143938
9203,9203,LINC00634,0.085099229,0.291717721
9223,9223,LINC00663,0.108422288,0.329275398
9227,9227,LINC00668,0.165994425,0.407424134
9230,9230,LINC00672,0.09575814,0.309448122
9241,9241,LINC00690,0.11170856,0.334228306
9247,9247,LINC00700,0.110453635,0.332345656
9249,9249,LINC00702,0.139447082,0.373426139
9281,9281,LINC00871,0.093695243,0.306096787
9294,9294,LINC00893,0.149465717,0.386607963
9296,9296,LINC00895,0.12473247,0.353174843
9306,9306,LINC00910,0.136320119,0.369215545
9308,9308,LINC00917,0.186240815,0.431556271
9309,9309,LINC00919,0.117540638,0.342842001
9314,9314,LINC00924,0.218722595,0.467677876
