,Unnamed: 0,Gene,variance,SD
12303,12303,MIR6751,0.152473965,0.390479149
4507,4507,DNAJC24,0.152446982,0.390444595
12680,12680,MMP9,0.152442991,0.390439485
5987,5987,FOXB1,0.152278001,0.39022814
5788,5788,FFAR1,0.152252048,0.390194884
2151,2151,CACNG4,0.152225515,0.390160884
2892,2892,CEP112,0.152086259,0.389982384
11567,11567,MIR4282,0.152038378,0.389920989
16401,16401,RABGGTA,0.151989622,0.389858465
13110,13110,MYL2,0.151673213,0.389452453
14095,14095,OR10G8,0.151590883,0.389346739
4127,4127,DDAH1,0.151504713,0.389236064
9906,9906,LOC101928505,0.151361385,0.389051905
11964,11964,MIR515-1,0.151306747,0.38898168
9976,9976,LOC101929718,0.151185466,0.388825752
3079,3079,CHRNG,0.151183018,0.388822604
3622,3622,CRISP1,0.151178069,0.388816241
8247,8247,KCNMB1,0.15101979,0.388612648
4854,4854,EFEMP1,0.151009723,0.388599695
6163,6163,G3BP1,0.150992609,0.388577674
6580,6580,GNG5,0.150925824,0.38849173
7950,7950,IQCF6,0.150906423,0.388466759
6687,6687,GPC5-AS2,0.150902387,0.388461565
4522,4522,DNAJC9,0.150769884,0.388290979
1636,1636,BNIPL,0.1506319,0.388113256
13583,13583,NKX6-2,0.150579989,0.388046375
7859,7859,INCA1,0.150522962,0.387972889
2714,2714,CDCA2,0.150467973,0.387902015
5392,5392,FAM138A,0.150399508,0.387813755
1724,1724,BTBD19,0.150376398,0.387783958
3026,3026,CHL1,0.150375315,0.387782562
10150,10150,LOC652276,0.150332674,0.387727577
10509,10509,MAGED1,0.150293589,0.387677171
871,871,APOA2,0.150293457,0.387677
5284,5284,EXOSC10,0.150276038,0.387654534
7404,7404,HOXC8,0.150258025,0.387631301
15676,15676,PPIL4,0.150235251,0.387601923
9986,9986,LOC102546229,0.150231009,0.387596451
8973,8973,LIMS3,0.150185344,0.387537539
1752,1752,BTNL8,0.150144047,0.387484254
13950,13950,NUP98,0.150103504,0.387431934
9853,9853,LOC101927830,0.150027223,0.387333478
11240,11240,MIR2355,0.150018439,0.387322138
14063,14063,OPA1-AS1,0.149991277,0.387287073
2919,2919,CEP83,0.149944373,0.387226514
11026,11026,MIR124-2HG,0.149879859,0.387143202
2439,2439,CCDC42,0.149759007,0.386987088
9681,9681,LOC100288570,0.149543891,0.386709052
14408,14408,OR6C74,0.149535494,0.386698195
9294,9294,LINC00893,0.149465717,0.386607963
7548,7548,HTR2A-AS1,0.149447508,0.386584413
8146,8146,KAT6B,0.149424727,0.386554947
7635,7635,IFI6,0.149403967,0.386528093
8114,8114,JOSD1,0.149380436,0.386497654
6443,6443,GIPR,0.149210826,0.386278172
11039,11039,MIR1251,0.149193877,0.386256232
8725,8725,KRTAP9-6,0.149055024,0.386076449
16108,16108,PSMD7,0.148931929,0.385916998
646,646,ANAPC11,0.148918613,0.385899745
9582,9582,LMO7DN,0.148816837,0.385767854
7801,7801,IL21R-AS1,0.148801534,0.385748018
7805,7805,IL23A,0.148740244,0.385668567
146,146,ACBD6,0.148701779,0.385618696
9535,9535,LINGO3,0.148549022,0.385420578
6094,6094,FST,0.148540536,0.385409569
11119,11119,MIR146A,0.148458529,0.385303165
12003,12003,MIR520G,0.148416081,0.385248077
6751,6751,GPR20,0.14830961,0.385109867
3368,3368,CNTNAP3B,0.148295166,0.385091114
7729,7729,IGSF11,0.148276051,0.385066294
10133,10133,LOC644554,0.148140047,0.384889656
2879,2879,CENPJ,0.148046535,0.384768157
3165,3165,CLDN1,0.147929143,0.384615579
7851,7851,IMPA1,0.14789484,0.384570981
2432,2432,CCDC3,0.147601888,0.384189911
5601,5601,FAM98C,0.147460159,0.384005416
6279,6279,GAS7,0.147456496,0.384000646
4648,4648,DRG1,0.147419666,0.383952688
11843,11843,MIR4747,0.147340044,0.383848986
11040,11040,MIR1252,0.147311686,0.383812045
2750,2750,CDHR5,0.147295288,0.383790683
16276,16276,PXMP2,0.147222569,0.383695933
3244,3244,CLN3,0.14720289,0.383670289
12911,12911,MSH6,0.147194515,0.383659374
1910,1910,C1orf122,0.147156999,0.383610478
12515,12515,MIR8057,0.147122298,0.383565246
2850,2850,CEL,0.14710705,0.383545369
516,516,AKR1E2,0.147047415,0.383467619
8008,8008,ISOC2,0.147029797,0.383444647
2500,2500,CCL17,0.146958601,0.383351797
12340,12340,MIR6785,0.146857433,0.383219824
2929,2929,CERKL,0.146813305,0.383162244
5423,5423,FAM168B,0.146804578,0.383150856
6553,6553,GNAI1,0.146617305,0.382906392
7336,7336,HNRNPD,0.146613688,0.382901669
13570,13570,NKX1-1,0.146452734,0.382691435
7263,7263,HLA-DRB6,0.14644596,0.382682583
15509,15509,POGK,0.146417607,0.382645537
12346,12346,MIR6792,0.146350332,0.382557619
3560,3560,CPNE8,0.146289087,0.382477565
4877,4877,EGFL8,0.146160946,0.382310013
5814,5814,FGF18,0.146098985,0.382228969
341,341,ADH5,0.14600638,0.382107812
7455,7455,HS3ST3A1,0.145656254,0.381649386
6310,6310,GBX1,0.145632237,0.381617921
15664,15664,PPIAP30,0.145575041,0.381542975
6060,6060,FRMD4A,0.145533681,0.38148877
13667,13667,NONO,0.145510132,0.381457904
6167,6167,G6PD,0.145459411,0.381391414
11847,11847,MIR4751,0.145448102,0.381376588
8119,8119,JPH4,0.145416988,0.381335795
2671,2671,CD9,0.145356126,0.381255985
1079,1079,ARMC2-AS1,0.145323792,0.381213578
758,758,ANKS1A,0.14529154,0.381171274
2595,2595,CD180,0.145241765,0.381105977
9422,9422,LINC01135,0.145106828,0.380928901
6707,6707,GPN3,0.145103189,0.380924125
16300,16300,QKI,0.145000095,0.380788781
9121,9121,LINC00476,0.144968258,0.380746974
976,976,ARHGAP26,0.144959554,0.380735544
45,45,ABCA5,0.144894986,0.380650741
14205,14205,OR2K2,0.144884583,0.380637076
8520,8520,KLK6,0.144753191,0.380464442
9674,9674,LOC100287792,0.144705902,0.380402289
2066,2066,C8orf48,0.144629053,0.380301266
3794,3794,CTDSPL,0.144542955,0.380188052
5589,5589,FAM90A1,0.144508038,0.380142129
5863,5863,FIP1L1,0.144290796,0.379856284
15167,15167,PIAS1,0.144269626,0.379828417
4360,4360,DIO3,0.144144264,0.379663356
2485,2485,CCDC97,0.144134229,0.379650141
12180,12180,MIR6085,0.144043962,0.379531239
12113,12113,MIR5691,0.143845519,0.379269718
10300,10300,LRRC55,0.143796428,0.379204994
1503,1503,BCL2L11,0.14375007,0.379143864
1512,1512,BCL6B,0.143740128,0.379130754
14720,14720,PASD1,0.143733342,0.379121803
3933,3933,CYP11B1,0.143659453,0.379024343
12922,12922,MSN,0.143657349,0.379021568
8034,8034,ITGAV,0.143646551,0.379007323
3940,3940,CYP1B1-AS1,0.14362794,0.378982771
7757,7757,IL12A-AS1,0.143595032,0.378939352
4012,4012,DAB1-AS1,0.143549565,0.378879354
7456,7456,HS3ST3B1,0.143451637,0.378750098
5996,5996,FOXD4L1,0.143304796,0.3785562
6861,6861,GRK5,0.143195495,0.378411807
7557,7557,HTR5A,0.143125888,0.378319822
5120,5120,EPHA8,0.143082697,0.378262736
13697,13697,NPAP1,0.143055756,0.378227123
2499,2499,CCL16,0.143006385,0.378161851
16548,16548,RBAK-RBAKDN,0.14294283,0.37807781
14863,14863,PCMTD2,0.14282635,0.377923736
390,390,AFF3,0.142763853,0.377841041
9581,9581,LMO7-AS1,0.142723249,0.377787306
4973,4973,ELF1,0.142608036,0.377634792
61,61,ABCC11,0.142569003,0.377583107
9367,9367,LINC01015,0.142542155,0.377547554
11233,11233,MIR221,0.142490449,0.377479071
12603,12603,MIS12,0.142146581,0.377023316
1840,1840,C16orf92,0.142121237,0.376989704
10312,10312,LRRC72,0.142028566,0.376866775
14407,14407,OR6C70,0.14191571,0.376717016
636,636,AMY1A,0.141905307,0.376703208
6676,6676,GPATCH4,0.141874299,0.376662049
13990,13990,OARD1,0.141702535,0.376433972
8074,8074,ITSN1,0.141679908,0.376403916
6821,6821,GRB14,0.141465272,0.376118694
404,404,AGAP4,0.141440446,0.376085689
2307,2307,CATSPER4,0.141423718,0.37606345
6093,6093,FSIP2,0.141384059,0.376010716
14427,14427,OR7A17,0.141173811,0.375731035
14637,14637,PAGE4,0.141101578,0.3756349
10845,10845,MET,0.141053714,0.375571184
419,419,AGGF1,0.141046483,0.375561557
3319,3319,CNIH1,0.140896528,0.375361863
15091,15091,PGPEP1L,0.140895283,0.375360204
11976,11976,MIR5189,0.140887658,0.375350047
10603,10603,MAP4K5,0.140867548,0.375323258
16289,16289,PYGM,0.140853744,0.375304868
12747,12747,MPI,0.140783538,0.375211325
596,596,ALPK3,0.140685843,0.375081115
144,144,ACBD4,0.140530087,0.374873427
9618,9618,LOC100129917,0.140524357,0.374865785
3925,3925,CYFIP2,0.140400215,0.374700167
2203,2203,CAMK2N1,0.14034107,0.374621236
5232,5232,ETFA,0.140322174,0.374596015
3040,3040,CHMP6,0.140302221,0.37456938
12336,12336,MIR6781,0.140244328,0.374492094
2095,2095,CA12,0.140228356,0.374470768
9682,9682,LOC100288637,0.14008234,0.374275754
1026,1026,ARHGEF5,0.140059403,0.37424511
2166,2166,CADM4,0.140031522,0.374207859
4035,4035,DAPK3,0.140015633,0.374186628
16379,16379,RAB4B,0.139968358,0.374123453
10310,10310,LRRC70,0.139866413,0.373987183
4656,4656,DSC3,0.139850136,0.373965421
13962,13962,NVL,0.139514479,0.373516371
7943,7943,IQCD,0.13949621,0.373491914
9249,9249,LINC00702,0.139447082,0.373426139
13951,13951,NUPR1,0.139068478,0.372918862
12750,12750,MPND,0.138994162,0.372819209
7863,7863,INF2,0.138929259,0.372732155
2205,2205,CAMK4,0.138779895,0.372531737
14936,14936,PDGFA,0.138706926,0.372433788
13377,13377,NDUFAF5,0.13868773,0.372408015
9584,9584,LMOD2,0.138621915,0.372319642
15892,15892,PRKG1-AS1,0.138547462,0.372219643
12831,12831,MRPL40,0.138476417,0.372124196
14013,14013,ODAM,0.138046583,0.371546206
7986,7986,IRS2,0.137823624,0.371246042
11609,11609,MIR4321,0.137641336,0.371000453
233,233,ACTR5,0.137636186,0.370993513
3927,3927,CYHR1,0.137614698,0.370964551
6061,6061,FRMD4B,0.137571077,0.370905753
12938,12938,MSX2P1,0.137553752,0.370882396
12936,12936,MSX1,0.137417641,0.370698855
10472,10472,MAEL,0.137404716,0.370681421
5827,5827,FGF9,0.137385042,0.370654882
8610,8610,KRT42P,0.137339995,0.370594111
3080,3080,CHST1,0.137261099,0.370487651
10231,10231,LRIT1,0.137254172,0.370478302
9104,9104,LINC00446,0.136989937,0.370121516
1105,1105,ARPC5,0.136937989,0.370051333
7750,7750,IKZF5,0.136832343,0.36990856
7702,7702,IGF2BP2,0.136792175,0.369854262
15673,15673,PPIL1,0.136776015,0.369832415
7737,7737,IGSF8,0.136749079,0.369795996
10899,10899,MFSD5,0.136723782,0.369761791
10308,10308,LRRC69,0.136708836,0.36974158
1725,1725,BTBD2,0.136620197,0.369621695
8685,8685,KRTAP24-1,0.136574121,0.369559361
5651,5651,FBLL1,0.136466643,0.369413918
8124,8124,JSRP1,0.13646201,0.369407647
9306,9306,LINC00910,0.136320119,0.369215545
298,298,ADAMTS8,0.136313194,0.369206167
4055,4055,DBN1,0.136272311,0.369150797
14572,14572,P2RX1,0.136029818,0.368822203
8959,8959,LILRB4,0.135930745,0.368687869
13961,13961,NUTM2G,0.135909219,0.368658676
13417,13417,NEDD4L,0.13589551,0.368640081
2290,2290,CASP7,0.135851846,0.368580854
12137,12137,MIR577,0.135737182,0.368425273
11461,11461,MIR3692,0.135559507,0.368184067
13848,13848,NSUN5P2,0.135505514,0.368110736
3874,3874,CXCL11,0.135495925,0.368097711
14061,14061,OOSP2,0.135492949,0.368093669
3840,3840,CTU2,0.135420775,0.367995618
9859,9859,LOC101927914,0.135380349,0.367940686
15870,15870,PRKAG3,0.135338068,0.367883227
2174,2174,CALCB,0.135333353,0.367876818
10783,10783,MED15,0.135118759,0.367585037
8251,8251,KCNN1,0.135098433,0.367557387
96,96,ABHD15,0.135081625,0.367534523
10767,10767,ME2,0.135063899,0.367510406
3958,3958,CYP2C8,0.135006858,0.367432793
4000,4000,CYTH1,0.134979607,0.367395709
6739,6739,GPR162,0.134979479,0.367395535
2453,2453,CCDC66,0.134935064,0.367335085
15621,15621,POU4F3,0.134928935,0.367326741
5598,5598,FAM95C,0.134877056,0.367256117
11236,11236,MIR2276,0.13487507,0.367253414
10743,10743,MCOLN3,0.134851691,0.367221583
6311,6311,GBX2,0.13472367,0.367047231
15520,15520,POLDIP3,0.134622979,0.366910042
1735,1735,BTF3P11,0.134416806,0.366628975
1265,1265,ATP11A-AS1,0.134356967,0.36654736
13285,13285,NBPF6,0.134318554,0.366494958
7717,7717,IGFL3,0.13427967,0.366441905
14200,14200,OR2G6,0.134276318,0.366437332
7251,7251,HLA-DPA1,0.134263211,0.366419447
13325,13325,NCOA5,0.134100922,0.366197928
8275,8275,KCTD10,0.134043977,0.366120167
14364,14364,OR5D13,0.134022266,0.366090516
4694,4694,DTYMK,0.133793927,0.365778522
16048,16048,PSCA,0.133753865,0.365723755
14966,14966,PDP2,0.133651178,0.365583339
16333,16333,RAB18,0.133640967,0.365569373
1951,1951,C21orf91,0.133499546,0.365375897
16257,16257,PVALB,0.133300718,0.365103709
4324,4324,DHRS4L2,0.133300708,0.365103694
6165,6165,G6PC2,0.133207212,0.364975632
9507,9507,LINC01335,0.133202669,0.364969408
14590,14590,P2RY8,0.133185412,0.364945766
195,195,ACSL6,0.133150152,0.364897454
8696,8696,KRTAP4-2,0.13314729,0.364893532
4927,4927,EIF2S3,0.133002979,0.364695735
14965,14965,PDP1,0.132890637,0.364541681
3384,3384,COG1,0.132851405,0.364487867
14751,14751,PBX3,0.132826588,0.364453822
10277,10277,LRRC37A11P,0.132810559,0.36443183
13184,13184,N6AMT1,0.132772303,0.364379339
10444,10444,LYZL4,0.132657864,0.364222273
7319,7319,HNF1B,0.132618228,0.364167857
10313,10313,LRRC73,0.132553565,0.364079064
11924,11924,MIR5002,0.132490467,0.3639924
12784,12784,MRGPRX1,0.132468524,0.363962256
2078,2078,C9orf152,0.132436096,0.363917705
3286,3286,CMBL,0.132369673,0.363826432
14551,14551,OVCH1,0.132355375,0.363806782
16279,16279,PXN-AS1,0.132257436,0.363672155
3562,3562,CPO,0.132244771,0.363654742
7706,7706,IGFBP1,0.132234639,0.363640811
393,393,AFG3L2,0.132233024,0.36363859
14656,14656,PALMD,0.132023855,0.36335087
12788,12788,MRI1,0.132007262,0.363328036
15109,15109,PHF10,0.131976816,0.363286136
8464,8464,KLHDC2,0.131881627,0.3631551
15168,15168,PIAS2,0.131725464,0.362940028
919,919,AQP12A,0.13172315,0.36293684
3850,3850,CUL4A,0.131708255,0.36291632
6303,6303,GBP1P1,0.131630082,0.362808602
4111,4111,DCTN1,0.131606029,0.362775453
15912,15912,PRMT7,0.131589724,0.362752979
19,19,AADACP1,0.131578622,0.362737677
1408,1408,B4GALT2,0.13155307,0.362702453
5105,5105,EPC2,0.13150062,0.362630142
14371,14371,OR5H14,0.131498228,0.362626844
11276,11276,MIR30A,0.131458983,0.362572728
10613,10613,MAPK11,0.131416444,0.362514061
14068,14068,OPLAH,0.131352138,0.362425355
14962,14962,PDLIM4,0.131228605,0.362254889
16478,16478,RAP1GDS1,0.131063118,0.362026405
3647,3647,CRTC2,0.130892149,0.3617902
16092,16092,PSMC3IP,0.130870385,0.361760121
11013,11013,MIR1226,0.130862987,0.361749895
4017,4017,DACT1,0.130843585,0.361723078
483,483,AK7,0.130764323,0.361613499
6896,6896,GSG1L,0.130689964,0.36151067
1410,1410,B4GALT4,0.130668319,0.361480731
5317,5317,F2RL1,0.130660612,0.36147007
8242,8242,KCNK5,0.130591995,0.361375144
407,407,AGAP9,0.130523794,0.361280769
2702,2702,CDC42EP2,0.130510128,0.361261856
592,592,ALOXE3,0.130468203,0.361203825
4135,4135,DDI2,0.130468203,0.361203825
1040,1040,ARID5A,0.130415357,0.361130665
1642,1642,BOK-AS1,0.130250337,0.360902115
10109,10109,LOC441242,0.130043185,0.36061501
15256,15256,PITPNM2,0.129968854,0.360511933
13000,13000,MTO1,0.12994514,0.360479043
6709,6709,GPR1-AS,0.129842959,0.360337285
10405,10405,LY75,0.129736565,0.360189623
3644,3644,CRTAM,0.12967473,0.360103777
7756,7756,IL12A,0.12958233,0.359975457
2813,2813,CDS1,0.129564389,0.359950537
2502,2502,CCL19,0.129561886,0.359947061
14097,14097,OR10H1,0.129527443,0.359899212
9068,9068,LINC00337,0.129430622,0.359764676
1851,1851,C17orf78,0.129400307,0.359722542
11274,11274,MIR3065,0.129393403,0.359712945
14858,14858,PCK2,0.129362792,0.359670394
14098,14098,OR10H2,0.129341338,0.359640568
14288,14288,OR4N4,0.129278985,0.359553869
16124,16124,PSPC1,0.129260855,0.359528657
11725,11725,MIR454,0.129216608,0.359467116
14585,14585,P2RY13,0.129153281,0.359379021
10090,10090,LOC392232,0.129134444,0.359352813
14694,14694,PARD6G-AS1,0.129093353,0.359295634
7359,7359,HOOK3,0.129082735,0.359280858
5583,5583,FAM86JP,0.128990524,0.359152508
15064,15064,PGAP2,0.128986134,0.359146397
11763,11763,MIR4666A,0.128952994,0.359100256
4517,4517,DNAJC5B,0.128905788,0.359034522
13111,13111,MYL3,0.128847355,0.358953138
8994,8994,LINC00112,0.128744928,0.358810435
4023,4023,DAGLA,0.128728974,0.358788201
15291,15291,PKNOX1,0.128709918,0.358761645
7840,7840,ILDR2,0.128612107,0.358625302
611,611,AMDHD2,0.128510542,0.35848367
7103,7103,HCRT,0.128498345,0.358466658
13968,13968,NXF3,0.12841466,0.358349913
8631,8631,KRT85,0.128306229,0.358198588
17033,17033,ROCK2,0.128161986,0.357997188
2616,2616,CD274,0.128129155,0.35795133
4799,4799,ECM1,0.128096952,0.357906345
9792,9792,LOC101926964,0.127947998,0.357698194
8148,8148,KAT8,0.127900731,0.357632117
10469,10469,MADCAM1,0.127838966,0.357545753
8285,8285,KCTD2,0.127823295,0.357523838
3006,3006,CHD9,0.127737073,0.357403235
7134,7134,HEBP1,0.127638215,0.357264908
15488,15488,PNPLA3,0.127534912,0.357120305
7315,7315,HMX2,0.127462167,0.357018441
12921,12921,MSMP,0.127425816,0.356967528
1734,1734,BTF3L4,0.12740829,0.356942979
6449,6449,GJA4,0.127275374,0.356756743
7314,7314,HMX1,0.127239608,0.356706614
11780,11780,MIR4682,0.127209128,0.356663886
16785,16785,RGS21,0.127191614,0.356639334
6601,6601,GNS,0.127187532,0.35663361
2207,2207,CAMKK2,0.127123553,0.3565439
15085,15085,PGM3,0.127097162,0.35650689
4254,4254,DENND1C,0.127055019,0.356447779
387,387,AFAP1L2,0.127039241,0.356425646
16811,16811,RHEBL1,0.127025354,0.356406164
16044,16044,PRY2,0.126974496,0.356334809
2195,2195,CALY,0.126972408,0.356331879
17025,17025,RNY4,0.126949689,0.356299998
6838,6838,GRID2,0.126799924,0.356089769
4546,4546,DNMBP-AS1,0.126778831,0.356060151
8547,8547,KNDC1,0.126754434,0.35602589
12448,12448,MIR6892,0.126706585,0.355958684
8765,8765,LAMB2,0.126697309,0.355945654
12929,12929,MST1,0.126611489,0.355825083
15834,15834,PRELID1,0.126611489,0.355825083
994,994,ARHGAP6,0.126542227,0.355727742
7403,7403,HOXC6,0.126509378,0.355681568
3148,3148,CLASRP,0.126486329,0.355649166
16786,16786,RGS22,0.126472299,0.35562944
14062,14062,OPA1,0.126445582,0.355591876
3801,3801,CTNNA1,0.1263908,0.355514838
12466,12466,MIR7114,0.126246731,0.355312159
9361,9361,LINC01007,0.126234426,0.355294843
5450,5450,FAM186A,0.126226763,0.35528406
4638,4638,DRAM2,0.126040355,0.355021626
11834,11834,MIR4738,0.125955678,0.35490235
9736,9736,LOC100506675,0.12582808,0.35472254
12104,12104,MIR5681A,0.125672088,0.354502592
4984,4984,ELK4,0.125602129,0.354403906
14859,14859,PCLO,0.12555155,0.354332541
